id,marca,prodotto,categoria,cp_prezzo_da,cp_prezzo_a,sito,livello_match,prezzo_concorrente,conc_da,conc_a,disponibilita_concorrente,posizione,delta_pct,url_concorrente,url_clanpesca
23131,mustad,Mustad Apex Wide Dropshot,Spinning e Casting,6.90,6.90,bassstoreitaly.com,famiglia,5.49,,,disponibile,cp_piu_caro,+25.7,https://bassstoreitaly.com/it/mustad-alpha-point-apex-wide-dropshot,https://clanpesca.com/prodotto/mustad-apex-wide-dropshot/
23143,mustad,Mustad Assault Wide Gap,Siluro,6.90,6.90,bassstoreitaly.com,famiglia,5.10,,,disponibile,cp_piu_caro,+35.3,https://bassstoreitaly.com/it/mustad-alpha-point-assault-wide-gap,https://clanpesca.com/prodotto/mustad-assault-wide-gap/
23149,mustad,Mustad  Infiltrator Blade Weight,Siluro,9.90,9.90,bassstoreitaly.com,famiglia,7.92,,,disponibile,cp_piu_caro,+25.0,https://bassstoreitaly.com/it/mustad-alpha-point-infiltrator-blade-weighted,https://clanpesca.com/prodotto/mustad-infiltrator-blade-weight/
23156,mustad,Mustad Infiltrator Swim,Siluro,7.90,7.90,bassstoreitaly.com,famiglia,4.89,,,disponibile,cp_piu_caro,+61.6,https://bassstoreitaly.com/it/mustad-alpha-point-infiltrator-swim,https://clanpesca.com/prodotto/mustad-infiltrator-swim/
23200,bkk,Amo BKK Titan Diver+,Mare,10.50,14.90,bassstoreitaly.com,famiglia,7.39,,,disponibile,cp_piu_caro,+42.1,https://bassstoreitaly.com/it/bkk-fishing-hooks-titan-diver-2,https://clanpesca.com/prodotto/amo-bkk-titan-diver/
23200,bkk,Amo BKK Titan Diver+,Mare,10.50,14.90,pescapromo.it,famiglia,7.95,,,esaurito,cp_piu_caro,+32.1,https://pescapromo.it/t/ami-per-predatori/ami-bkk-titandiver-gold,https://clanpesca.com/prodotto/amo-bkk-titan-diver/
23210,bkk,Amo BKK Titan Rider,Mare,7.90,10.00,bassstoreitaly.com,famiglia,6.08,,,disponibile,cp_piu_caro,+29.9,https://bassstoreitaly.com/it/bkk-fishing-hooks-titan-rider,https://clanpesca.com/prodotto/amo-bkk-titan/
23216,bkk,BKK Reefmaster NP,Mare,11.50,11.50,bassstoreitaly.com,famiglia,9.10,,,disponibile,cp_piu_caro,+26.4,https://bassstoreitaly.com/it/bkk-fishing-hooks-reef-master-np,https://clanpesca.com/prodotto/bkk-reefmaster-np/
23216,bkk,BKK Reefmaster NP,Mare,11.50,11.50,pescapromo.it,famiglia,9.50,,,esaurito,cp_piu_caro,+21.1,https://pescapromo.it/t/ami-per-pesca-in-mare/bkk-sf-reefmaster-np-amo-lungo-da-pesca-di-mare,https://clanpesca.com/prodotto/bkk-reefmaster-np/
23220,bkk,BKK Native 12 SS,Spinning e Casting,8.50,8.50,bassstoreitaly.com,esatto,7.90,,,disponibile,cp_piu_caro,+7.6,https://bassstoreitaly.com/it/bkk-fishing-hooks-native-12-bl-ss,https://clanpesca.com/prodotto/bkk-native-12-ss/
23228,bkk,BKK Native 12 BL SS,Spinning e Casting,8.50,8.50,bassstoreitaly.com,esatto,7.90,,,disponibile,cp_piu_caro,+7.6,https://bassstoreitaly.com/it/bkk-fishing-hooks-native-12-bl-ss,https://clanpesca.com/prodotto/bkk-native-12-bl-ss/
23239,bkk,BKK DSS Worm,Spinning e Casting,4.50,4.50,bassstoreitaly.com,famiglia,4.29,,,disponibile,cp_piu_caro,+4.9,https://bassstoreitaly.com/it/bkk-fishing-hooks-dss-worm-uvo,https://clanpesca.com/prodotto/bkk-dss-worm/
23239,bkk,BKK DSS Worm,Spinning e Casting,4.50,4.50,pescapromo.it,famiglia,8.95,,,esaurito,cp_piu_economico,-49.7,https://pescapromo.it/t/ami-drop-shot/amo-dropshot-bkk-dss-worm-uv-4-6-pezzi,https://clanpesca.com/prodotto/bkk-dss-worm/
23242,bkk,BKK DSS Worm UVO,Spinning e Casting,4.50,4.50,bassstoreitaly.com,famiglia,4.29,,,disponibile,cp_piu_caro,+4.9,https://bassstoreitaly.com/it/bkk-fishing-hooks-dss-worm-uvo,https://clanpesca.com/prodotto/bkk-dss-worm-uvo/
23310,bkk,BKK Spear 21 SS,Mare,8.90,8.90,bassstoreitaly.com,esatto,8.20,,,disponibile,cp_piu_caro,+8.5,https://bassstoreitaly.com/it/bkk-fishing-hooks-spear-21-ss,https://clanpesca.com/prodotto/bkk-spear-21-ss/
23310,bkk,BKK Spear 21 SS,Mare,8.90,8.90,pescapromo.it,esatto,8.95,,,disponibile,cp_piu_economico,-0.6,https://pescapromo.it/t/ancorette/ancoretta-bkk-assist-spear-21-ss,https://clanpesca.com/prodotto/bkk-spear-21-ss/
23326,bkk,BKK Spear 21 UVO,Mare,8.95,10.00,bassstoreitaly.com,esatto,8.80,,,disponibile,cp_piu_caro,+1.7,https://bassstoreitaly.com/it/bkk-fishing-hooks-spear-21-uvo,https://clanpesca.com/prodotto/bkk-spear-21-uvo/
23326,bkk,BKK Spear 21 UVO,Mare,8.95,10.00,pescapromo.it,esatto,8.95,,,disponibile,in_fascia,+0.0,https://pescapromo.it/t/ancorette/bkk-spear-21-uvo-treble-hooks,https://clanpesca.com/prodotto/bkk-spear-21-uvo/
23331,bkk,BKK Assist Spear 21 SS,Spinning e Casting,8.90,8.90,pescapromo.it,esatto,8.95,,,disponibile,cp_piu_economico,-0.6,https://pescapromo.it/t/ancorette/ancoretta-bkk-assist-spear-21-ss,https://clanpesca.com/prodotto/bkk-assist-spear-21/
23338,bkk,BKK Assist Spear UVO,Spinning e Casting,9.90,9.90,pescapromo.it,famiglia,7.95,,,disponibile,cp_piu_caro,+24.5,https://pescapromo.it/t/terminali-con-stingers/bkk-assist-spear-softbait-stinger-7x7-wire-zander-uvo-7kg-0-36mm-2-pezzi,https://clanpesca.com/prodotto/bkk-assist-spear-uvo/
23342,bkk,BKK Trigger 21,Siluro,9.50,11.90,bassstoreitaly.com,esatto,9.50,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/bkk-fishing-hooks-bb-trigger-21,https://clanpesca.com/prodotto/bkk-trigger-21/
23342,bkk,BKK Trigger 21,Siluro,9.50,11.90,pescapromo.it,esatto,10.95,,,disponibile,in_fascia,+0.0,https://pescapromo.it/t/terminali-con-stingers/bkk-bb-trigger-21-stinger-rig,https://clanpesca.com/prodotto/bkk-trigger-21/
23346,bkk,BKK Trigger 21 UVO,Siluro,11.90,11.90,pescapromo.it,esatto,11.95,,,disponibile,cp_piu_economico,-0.4,https://pescapromo.it/t/terminali-con-stingers/bkk-bb-trigger-21-stinger-rig-uvo,https://clanpesca.com/prodotto/bkk-trigger-21-uvo/
23351,bkk,BKK IWS Lead,Siluro,4.70,5.50,bassstoreitaly.com,famiglia,4.19,,,disponibile,cp_piu_caro,+12.2,https://bassstoreitaly.com/it/bkk-fishing-hooks-iws-lead,https://clanpesca.com/prodotto/bkk-iws-lead/
23360,bkk,BKK Trigger Lead,Siluro,4.80,4.80,bassstoreitaly.com,famiglia,3.33,,,disponibile,cp_piu_caro,+44.1,https://bassstoreitaly.com/it/bkk-fishing-hooks-bb-trigger-lead,https://clanpesca.com/prodotto/bkk-trigger-lead/
23370,bkk,BKK Duolock Snap 51,Mare,3.50,3.50,bassstoreitaly.com,esatto,3.57,,,disponibile,cp_piu_economico,-2.0,https://bassstoreitaly.com/it/bkk-fishing-hooks-duolock-snap-swivel-51,https://clanpesca.com/prodotto/bkk-duolock-snap-51-2/
23370,bkk,BKK Duolock Snap 51,Mare,3.50,3.50,pescapromo.it,esatto,2.60,,,esaurito,cp_piu_caro,+34.6,https://pescapromo.it/t/girelle-da-pesca/bkk-duolock-snap-51,https://clanpesca.com/prodotto/bkk-duolock-snap-51-2/
23384,bkk,BKK Split Ring 51,Mare,7.00,7.00,bassstoreitaly.com,esatto,6.80,,,disponibile,cp_piu_caro,+2.9,https://bassstoreitaly.com/it/bkk-fishing-hooks-split-ring-51,https://clanpesca.com/prodotto/bkk-split-ring-51/
23384,bkk,BKK Split Ring 51,Mare,7.00,7.00,megafish.it,possibile,6.57,,,,cp_piu_caro,+6.5,https://www.megafish.it/split-ring-solid-ring-pesca/1832-bkk-split-ring.html,https://clanpesca.com/prodotto/bkk-split-ring-51/
23384,bkk,BKK Split Ring 51,Mare,7.00,7.00,pescapromo.it,esatto,5.95,,,esaurito,cp_piu_caro,+17.6,https://pescapromo.it/t/girelle-da-pesca/bkk-split-ring-51,https://clanpesca.com/prodotto/bkk-split-ring-51/
23418,bkk,BKK Viper 41,Mare,11.55,12.00,pescapromo.it,possibile,29.95,,,esaurito,cp_piu_economico,-59.9,https://pescapromo.it/t/ancorette/ancorette-bkk-viper-61,https://clanpesca.com/prodotto/bkk-viper-41/
23446,bkk,BKK Chaser Punch LRF,Mare,6.50,6.50,pescapromo.it,famiglia,6.75,,,esaurito,cp_piu_economico,-3.7,https://pescapromo.it/t/teste-piombate/bkk-silent-chaser-punch-lrf-jighead-5pcs,https://clanpesca.com/prodotto/bkk-chaser-punch-lrf/
23466,bkk,BKK Round Elite Classic,Siluro,4.10,5.80,pescapromo.it,famiglia,4.50,,,esaurito,in_fascia,+0.0,https://pescapromo.it/t/teste-piombate/bkk-round-elite-classic-bait-keeper-jighead-5g-3-pezzi,https://clanpesca.com/prodotto/bkk-round-elite-classic/
23471,bkk,BKK Split Ring 41,Mare,4.00,4.00,bassstoreitaly.com,esatto,3.61,,,disponibile,cp_piu_caro,+10.8,https://bassstoreitaly.com/it/bkk-fishing-hooks-split-ring-41,https://clanpesca.com/prodotto/bkk-split-ring-41/
23471,bkk,BKK Split Ring 41,Mare,4.00,4.00,megafish.it,possibile,6.57,,,,cp_piu_economico,-39.1,https://www.megafish.it/split-ring-solid-ring-pesca/1832-bkk-split-ring.html,https://clanpesca.com/prodotto/bkk-split-ring-41/
23471,bkk,BKK Split Ring 41,Mare,4.00,4.00,pescapromo.it,possibile,5.95,,,esaurito,cp_piu_economico,-32.8,https://pescapromo.it/t/girelle-da-pesca/bkk-split-ring-51,https://clanpesca.com/prodotto/bkk-split-ring-41/
23646,seika,Seika Yo Yo Holder,Mare,11.90,11.90,webpesca.it,famiglia,9.59,,,disponibile,cp_piu_caro,+24.1,https://www.webpesca.it/shop/yo-yo-seika-holder/,https://clanpesca.com/prodotto/seika-yo-yo-holder/
23658,seika,Seika Cutter Pro,Mare,16.90,16.90,webpesca.it,famiglia,6.95,,,disponibile,cp_piu_caro,+143.2,https://www.webpesca.it/shop/taglia-filo-seika-cutter-pro/,https://clanpesca.com/prodotto/seika-cutter-pro/
24286,hart,Hart Canna Nation Cat,Siluro,60.00,69.00,pescapromo.it,famiglia,62.95,,,disponibile,in_fascia,+0.0,https://pescapromo.it/t/mulinelli/mulinello-da-pesce-gatto-hart-nation-cat-8000,https://clanpesca.com/prodotto/hart-canna-nation-cat/
24349,molix,Molix Fioretto Trofeo Casting,Luccio,249.00,255.00,bassstoreitaly.com,famiglia,199.99,,,disponibile,cp_piu_caro,+24.5,https://bassstoreitaly.com/it/molix-fioretto-trofeo,https://clanpesca.com/prodotto/molix-fioretto-trofeo-casting-82-1-4-oz-2/
24564,fladen,Giacca Fladen Authentic 5.0 Olive,Abbigliamento,165.00,165.00,pescapromo.it,esatto,119.95,,,disponibile,cp_piu_caro,+37.6,https://pescapromo.it/t/giacche-da-pesca/giacca-da-pesca-fladen-jacket-authentic-5-0-olive,https://clanpesca.com/prodotto/giacca-fladen-authentic-olive/
24618,bkk,BKK Complete Armor Point OCD Kit,Spinning e Casting,275.00,275.00,bassstoreitaly.com,famiglia,239.99,,,disponibile,cp_piu_caro,+14.6,https://bassstoreitaly.com/it/bkk-fishing-hooks-complete-armor-point-ocd-kit,https://clanpesca.com/prodotto/bkk-complete-armor-point/
24618,bkk,BKK Complete Armor Point OCD Kit,Spinning e Casting,275.00,275.00,pescapromo.it,famiglia,274.95,,,disponibile,cp_piu_caro,+0.0,https://pescapromo.it/t/ami-per-predatori/sistema-di-stoccaggio-dei-materiali-bkk-complete-armor-point-ocd-kit,https://clanpesca.com/prodotto/bkk-complete-armor-point/
24831,livetarget,"Livetarget Sunfish Swimbait Cm 11,10 Gr 29",Luccio,12.50,12.50,pescapromo.it,possibile,10.95,,,esaurito,cp_piu_caro,+14.2,https://pescapromo.it/t/swimbaits/esche-livetarget-sunfish-swimbait-bronze-bluegill-5-0-8-9cm-14g,https://clanpesca.com/prodotto/sunfish-swimbait-cm-1110/
25076,seika,Seika Predator Bag,Luccio,74.70,80.00,escaepescashop.it,famiglia,59.00,59.00,77.00,disponibile,cp_piu_caro,+26.6,https://escaepescashop.it/prodotto/seika-borse-in-eva-predators-bag/,https://clanpesca.com/prodotto/seika-predator-bag/
25102,molix,"Molix RT Shad 7""",Spinning e Casting,5.40,5.40,bassstoreitaly.com,possibile,1.85,,,disponibile,cp_piu_caro,+191.9,https://bassstoreitaly.com/it/molix-rt-shad-bulk,https://clanpesca.com/prodotto/molix-rt-shad-7/
25102,molix,"Molix RT Shad 7""",Spinning e Casting,5.40,5.40,escaepescashop.it,possibile,10.90,,,disponibile,cp_piu_economico,-50.5,https://escaepescashop.it/prodotto/molix-rt-shad/,https://clanpesca.com/prodotto/molix-rt-shad-7/
25102,molix,"Molix RT Shad 7""",Spinning e Casting,5.40,5.40,pescapromo.it,possibile,9.95,,,esaurito,cp_piu_economico,-45.7,https://pescapromo.it/t/shads/molix-rt-flip-tail-shad-9-65cm-21g,https://clanpesca.com/prodotto/molix-rt-shad-7/
25102,molix,"Molix RT Shad 7""",Spinning e Casting,5.40,5.40,webpesca.it,esatto,5.10,,,esaurito,cp_piu_caro,+5.9,https://www.webpesca.it/shop/artificiale-shad-molix-rt-shad-7-18-cm-green-shimmering/,https://clanpesca.com/prodotto/molix-rt-shad-7/
25105,tubertini,Tubertini Fodero Jocker 1,Luccio,58.50,58.50,megafish.it,esatto,55.45,,,,cp_piu_caro,+5.5,https://www.megafish.it/foderi-portacanne-pesca/6158-tubertini-fodero-jocker-1.html,https://clanpesca.com/prodotto/tubertini-fodero-jocker-1/
25220,bkk,BKK OCD Tackle System-A2,Luccio,24.99,24.99,pescapromo.it,famiglia,39.95,,,esaurito,cp_piu_economico,-37.4,https://pescapromo.it/t/scatole-da-pesca/bkk-ocd-tackle-system-a2-loaded-m-incl-20xm-8xs-cassette,https://clanpesca.com/prodotto/bkk-tackle-system-a2/
25225,bkk,BKK OCD Tackle System-A2 Loaded,Luccio,39.00,39.00,pescapromo.it,famiglia,39.95,,,esaurito,cp_piu_economico,-2.4,https://pescapromo.it/t/scatole-da-pesca/bkk-ocd-tackle-system-a2-loaded-m-incl-20xm-8xs-cassette,https://clanpesca.com/prodotto/tackle-system-a2-loaded/
25231,bkk,BKK OCD Accessory Box-S,Luccio,4.99,4.99,bassstoreitaly.com,famiglia,3.54,,,disponibile,cp_piu_caro,+41.0,https://bassstoreitaly.com/it/bkk-fishing-hooks-ocd-accessory-box,https://clanpesca.com/prodotto/bkk-ocd-accessory-box-s/
25290,molix,Molix Finder Jerk EVO 125 F cm 12.5 gr 15,Mare,18.95,18.95,bassstoreitaly.com,possibile,16.20,,,disponibile,cp_piu_caro,+17.0,https://bassstoreitaly.com/it/molix-finder-jerk-evo-125,https://clanpesca.com/prodotto/molix-finder-jerk-evo-125-f-cm-12-5-gr-15/
25290,molix,Molix Finder Jerk EVO 125 F cm 12.5 gr 15,Mare,18.95,18.95,pescapromo.it,possibile,18.95,,,disponibile,in_fascia,+0.0,https://pescapromo.it/t/esche-artificiali-minnow/molix-finder-jerk-evo-110-sp-suspending-crankbait-11cm-95g,https://clanpesca.com/prodotto/molix-finder-jerk-evo-125-f-cm-12-5-gr-15/
25290,molix,Molix Finder Jerk EVO 125 F cm 12.5 gr 15,Mare,18.95,18.95,webpesca.it,esatto,17.25,,,esaurito,cp_piu_caro,+9.9,https://www.webpesca.it/shop/artificiale-jerkbait-molix-finder-jerk-evo-f-125-cm-15-gr-cefalo/,https://clanpesca.com/prodotto/molix-finder-jerk-evo-125-f-cm-12-5-gr-15/
25372,tubertini,Borsa Tubertini Offshore 550,Mare,59.90,59.90,escaepescashop.it,esatto,51.00,,,esaurito,cp_piu_caro,+17.5,https://escaepescashop.it/prodotto/tubertini-borsa-offshore-550/,https://clanpesca.com/prodotto/borsa-tubertini-offshore-550/
25372,tubertini,Borsa Tubertini Offshore 550,Mare,59.90,59.90,megafish.it,possibile,28.18,,,,cp_piu_caro,+112.6,https://www.megafish.it/borse-e-zaini/6956-tubertini-astuccio-offshore-h-bag.html,https://clanpesca.com/prodotto/borsa-tubertini-offshore-550/
25372,tubertini,Borsa Tubertini Offshore 550,Mare,59.90,59.90,pescamia.eu,possibile,85.00,,,disponibile,cp_piu_economico,-29.5,https://www.pescamia.eu/product-page/tubertini-fodero-offshore-surf-402,https://clanpesca.com/prodotto/borsa-tubertini-offshore-550/
25372,tubertini,Borsa Tubertini Offshore 550,Mare,59.90,59.90,webpesca.it,esatto,48.14,,,esaurito,cp_piu_caro,+24.4,https://www.webpesca.it/shop/borsone-tubertini-offshore-550/,https://clanpesca.com/prodotto/borsa-tubertini-offshore-550/
25387,tubertini,Tubertini Maggi Box,Mare,3.90,5.50,megafish.it,famiglia,6.06,,,,cp_piu_economico,-9.2,https://www.megafish.it/valigette-e-contenitori/2957-tubertini-maggi-box-2-lt.html,https://clanpesca.com/prodotto/tubertini-maggi-box/
25418,tubertini,Canna Tubertini Ionic 2 TLS,Mare,139.00,159.00,escaepescashop.it,esatto,115.00,115.00,135.00,disponibile,cp_piu_caro,+20.9,https://escaepescashop.it/prodotto/canna-tubertini-ionic-2-tls/,https://clanpesca.com/prodotto/canna-tubertini-ionic-2-tls/
25418,tubertini,Canna Tubertini Ionic 2 TLS,Mare,139.00,159.00,megafish.it,esatto,136.25,,,,cp_piu_caro,+2.0,https://www.megafish.it/canne-surfcasting/7204-tubertini-ionic-2-tls.html,https://clanpesca.com/prodotto/canna-tubertini-ionic-2-tls/
25418,tubertini,Canna Tubertini Ionic 2 TLS,Mare,139.00,159.00,pescamia.eu,esatto,122.00,,,disponibile,cp_piu_caro,+13.9,https://www.pescamia.eu/product-page/tubertini-ionic-2-tls-4-25-metri-100-gr-canna-surfcasting,https://clanpesca.com/prodotto/canna-tubertini-ionic-2-tls/
25430,tubertini,Canna Tubertini Sylan,Mare,85.00,110.00,escaepescashop.it,famiglia,73.00,73.00,88.00,disponibile,cp_piu_caro,+16.4,https://escaepescashop.it/prodotto/tubertini-sylan/,https://clanpesca.com/prodotto/canna-tubertini-sylan/
25504,molix,Molix Finder Jerk EVO 110 Suspending Cm 11 Gr 9.5,Luccio,18.88,18.88,pescapromo.it,possibile,18.95,,,disponibile,cp_piu_economico,-0.4,https://pescapromo.it/t/esche-artificiali-minnow/molix-finder-jerk-evo-110-sp-suspending-crankbait-11cm-95g,https://clanpesca.com/prodotto/molix-finder-jerk-evo-110-suspending-cm-11-gr-9-5/
25535,molix,Molix Sneaky Worm,Spinning e Casting,7.10,7.10,bassstoreitaly.com,famiglia,6.49,,,disponibile,cp_piu_caro,+9.4,https://bassstoreitaly.com/it/molix-sneaky-worm,https://clanpesca.com/prodotto/molix-sneaky-worm/
25535,molix,Molix Sneaky Worm,Spinning e Casting,7.10,7.10,webpesca.it,famiglia,6.72,,,esaurito,cp_piu_caro,+5.7,https://www.webpesca.it/shop/artificiale-worm-molix-sneaky-worm-5-13-cm-shiny-shad/,https://clanpesca.com/prodotto/molix-sneaky-worm/
25729,molix,Molix Jugulo Wide Casting Jig Gr 30,Mare,13.50,13.50,bassstoreitaly.com,possibile,8.99,,,disponibile,cp_piu_caro,+50.2,https://bassstoreitaly.com/it/molix-jugulo-wide-casting-jig,https://clanpesca.com/prodotto/molix-jugulo-wide-casting-jig-gr-30/
25729,molix,Molix Jugulo Wide Casting Jig Gr 30,Mare,13.50,13.50,megafish.it,possibile,15.05,,,,cp_piu_economico,-10.3,https://www.megafish.it/jig/5872-molix-jugulo-wide-jig.html,https://clanpesca.com/prodotto/molix-jugulo-wide-casting-jig-gr-30/
25729,molix,Molix Jugulo Wide Casting Jig Gr 30,Mare,13.50,13.50,webpesca.it,esatto,12.72,,,esaurito,cp_piu_caro,+6.1,https://www.webpesca.it/shop/artificiale-metal-jig-molix-jugulo-wide-casting-6-5-cm-30-gr-fb-goby/,https://clanpesca.com/prodotto/molix-jugulo-wide-casting-jig-gr-30/
25874,molix,Molix Glide Bait 130 Dying,Spinning e Casting,29.99,29.99,bassstoreitaly.com,esatto,23.79,,,disponibile,cp_piu_caro,+26.1,https://bassstoreitaly.com/it/molix-glide-bait-130-dying,https://clanpesca.com/prodotto/molix-glide-130-dying/
25874,molix,Molix Glide Bait 130 Dying,Spinning e Casting,29.99,29.99,webpesca.it,possibile,26.80,,,esaurito,cp_piu_caro,+11.9,https://www.webpesca.it/shop/artificiale-swimbait-molix-glide-bait-f-dying-13-cm-25-gr-whiting/,https://clanpesca.com/prodotto/molix-glide-130-dying/
25878,molix,Molix Finder Jerk EVO 150 SS,Luccio,18.85,18.85,bassstoreitaly.com,esatto,18.60,,,disponibile,cp_piu_caro,+1.3,https://bassstoreitaly.com/it/molix-finder-jerk-evo-150-ss,https://clanpesca.com/prodotto/molix-finder-jerk-evo-150-ss/
25878,molix,Molix Finder Jerk EVO 150 SS,Luccio,18.85,18.85,webpesca.it,possibile,17.25,,,esaurito,cp_piu_caro,+9.3,https://www.webpesca.it/shop/artificiale-jerkbait-molix-finder-jerk-evo-ss-15-cm-24-gr-red-head/,https://clanpesca.com/prodotto/molix-finder-jerk-evo-150-ss/
25928,molix,Molix Jugulo Plus Casting Jig Gr 10,Mare,10.90,10.90,bassstoreitaly.com,possibile,9.49,,,disponibile,cp_piu_caro,+14.9,https://bassstoreitaly.com/it/molix-jugulo-plus-casting-jig,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-10/
25928,molix,Molix Jugulo Plus Casting Jig Gr 10,Mare,10.90,10.90,webpesca.it,esatto,10.63,,,disponibile,cp_piu_caro,+2.5,https://www.webpesca.it/shop/artificiale-metal-jig-molix-jugulo-plus-casting-5-7-cm-10-gr-mx-holo/,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-10/
25935,molix,Molix Jugulo Plus Casting Jig Gr 20,Mare,12.95,12.95,bassstoreitaly.com,possibile,9.49,,,disponibile,cp_piu_caro,+36.5,https://bassstoreitaly.com/it/molix-jugulo-plus-casting-jig,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-20/
25935,molix,Molix Jugulo Plus Casting Jig Gr 20,Mare,12.95,12.95,webpesca.it,esatto,10.32,,,esaurito,cp_piu_caro,+25.5,https://www.webpesca.it/shop/artificiale-metal-jig-molix-jugulo-plus-casting-7-cm-20-gr-mx-holo/,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-20/
25941,molix,Molix Jugulo Plus Casting Jig Gr 30,Mare,13.50,13.50,bassstoreitaly.com,possibile,9.49,,,disponibile,cp_piu_caro,+42.3,https://bassstoreitaly.com/it/molix-jugulo-plus-casting-jig,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-30/
25941,molix,Molix Jugulo Plus Casting Jig Gr 30,Mare,13.50,13.50,webpesca.it,esatto,12.87,,,esaurito,cp_piu_caro,+4.9,https://www.webpesca.it/shop/artificiale-metal-jig-molix-jugulo-plus-casting-8-cm-30-gr-crazy-pink/,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-30/
25953,molix,Molix Jugulo Plus Casting Jig Gr 40,Mare,14.50,14.50,bassstoreitaly.com,possibile,9.49,,,disponibile,cp_piu_caro,+52.8,https://bassstoreitaly.com/it/molix-jugulo-plus-casting-jig,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-40/
25953,molix,Molix Jugulo Plus Casting Jig Gr 40,Mare,14.50,14.50,webpesca.it,esatto,13.65,,,esaurito,cp_piu_caro,+6.2,https://www.webpesca.it/shop/artificiale-metal-jig-molix-jugulo-plus-casting-9-cm-40-gr-crazy-pink/,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-40/
25963,molix,Molix Jugulo Plus Casting Jig Gr 60,Mare,16.20,16.20,bassstoreitaly.com,possibile,9.49,,,disponibile,cp_piu_caro,+70.7,https://bassstoreitaly.com/it/molix-jugulo-plus-casting-jig,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-60/
25963,molix,Molix Jugulo Plus Casting Jig Gr 60,Mare,16.20,16.20,webpesca.it,esatto,15.52,,,esaurito,cp_piu_caro,+4.4,https://www.webpesca.it/shop/artificiale-metal-jig-molix-jugulo-plus-casting-10-5-cm-60-gr-crazy-pink/,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-60/
25972,molix,Molix Jugulo Plus Casting Jig Gr 80,Mare,16.20,16.20,bassstoreitaly.com,possibile,9.49,,,disponibile,cp_piu_caro,+70.7,https://bassstoreitaly.com/it/molix-jugulo-plus-casting-jig,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-80/
25972,molix,Molix Jugulo Plus Casting Jig Gr 80,Mare,16.20,16.20,webpesca.it,possibile,10.32,,,esaurito,cp_piu_caro,+57.0,https://www.webpesca.it/shop/artificiale-metal-jig-molix-jugulo-plus-casting-7-cm-20-gr-mx-holo/,https://clanpesca.com/prodotto/molix-jugulo-plus-casting-jig-gr-80/
26005,reins,Reins Rockvibe Shad 2.3,Mare,6.90,6.90,bassstoreitaly.com,possibile,5.99,,,disponibile,cp_piu_caro,+15.2,https://bassstoreitaly.com/it/reins-rockvibe-shad,https://clanpesca.com/prodotto/reins-rockvibe-shad-2-3/
26059,reins,Reins G-Tail Saturn 2.5”,Mare,6.90,6.90,bassstoreitaly.com,possibile,6.49,,,disponibile,cp_piu_caro,+6.3,https://bassstoreitaly.com/it/reins-g-tail-saturn,https://clanpesca.com/prodotto/reins-g-tail-saturn-2-5/
26088,reins,"Reins S-Cape Shad 3.5""",Mare,8.50,8.50,bassstoreitaly.com,possibile,7.10,,,disponibile,cp_piu_caro,+19.7,https://bassstoreitaly.com/it/reins-s-cape-shad,https://clanpesca.com/prodotto/reins-s-cape-shad-3-5/
26100,reins,Reins S-Cape Shad 4.8,Luccio,8.50,8.50,bassstoreitaly.com,possibile,7.10,,,disponibile,cp_piu_caro,+19.7,https://bassstoreitaly.com/it/reins-s-cape-shad,https://clanpesca.com/prodotto/reins-s-cape-shad-4-8/
26159,lucky-john,Lucky John Kubira Swim Shad 10.3,Luccio,11.50,11.50,pescapromo.it,possibile,8.50,,,esaurito,cp_piu_caro,+35.3,https://pescapromo.it/t/shads/lucky-john-kubira-swim-shad,https://clanpesca.com/prodotto/lucky-john-kubira-swim-shad-10-3/
26185,lucky-john,Lucky John Kubira Swim Shad 7”,Luccio,8.50,8.50,pescapromo.it,possibile,8.50,,,esaurito,in_fascia,+0.0,https://pescapromo.it/t/shads/lucky-john-kubira-swim-shad,https://clanpesca.com/prodotto/lucky-john-kubira-swim-shad-7/
26189,lucky-john,Lucky John Kubira Swim Shad 9”,Luccio,7.50,7.50,pescapromo.it,possibile,8.50,,,esaurito,cp_piu_economico,-11.8,https://pescapromo.it/t/shads/lucky-john-kubira-swim-shad,https://clanpesca.com/prodotto/lucky-john-swim-shad-9/
26220,bkk,BKK Basilisk,Spinning e Casting,5.50,5.50,bassstoreitaly.com,famiglia,5.20,,,esaurito,cp_piu_caro,+5.8,https://bassstoreitaly.com/it/bkk-fishing-hooks-basilisk,https://clanpesca.com/prodotto/bkk-basilisk/
